ID,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27
70130905,3,4,4,4,4,5,3,1,4,4,4,2,4,3,4,3,4,4,3,3,4,1,5,4,3,2,4
70130947,4,3,3,5,4,2,4,1,5,1,1,1,5,4,4,4,4,3,4,4,2,2,5,5,1,3,4
70130948,4,6,4,-1,4,3,2,1,5,1,4,1,4,1,4,3,4,3,4,-1,-1,-1,-1,-1,-1,-1,-1
70130951,6,6,1,5,1,1,5,3,4,6,3,2,5,4,3,2,2,2,3,2,2,2,4,2,1,1,1
70130952,6,6,2,5,2,2,5,3,4,6,3,2,5,4,3,2,2,2,3,2,2,2,4,2,1,1,1
70130969,5,2,2,5,2,2,5,2,4,2,2,3,5,4,5,2,2,2,5,4,4,5,1,4,2,1,2
70130998,3,4,3,6,3,3,4,2,3,6,5,2,6,3,5,3,4,4,5,5,4,4,5,5,3,1,1
70131013,3,4,2,5,1,5,5,1,1,3,4,1,4,2,4,4,2,3,2,1,3,4,4,4,4,1,2
70131063,3,-1,2,2,3,3,5,3,4,4,4,1,5,2,2,3,3,4,5,4,1,2,4,4,3,4,4
70131064,3,3,3,4,3,3,4,3,4,4,4,2,4,2,4,4,3,4,4,4,2,2,4,4,3,4,4
70140005,3,2,4,2,4,4,3,1,4,6,1,1,3,3,3,3,1,2,5,3,2,2,4,4,1,4,4
70140006,6,6,3,4,2,3,4,5,4,6,5,3,5,4,2,4,4,2,6,6,4,2,3,2,1,1,3
70140010,5,3,3,4,2,2,5,5,4,4,4,1,1,1,1,5,1,5,5,5,5,1,2,5,1,5,4
70140027,4,6,6,4,5,4,5,3,4,3,5,2,4,3,4,4,4,3,4,4,4,3,5,4,3,2,4
70140059,2,2,2,4,2,4,4,2,3,2,4,2,3,4,3,4,2,2,3,4,3,2,3,2,2,4,4
70140060,2,2,2,4,2,4,4,2,3,2,4,2,3,4,3,4,2,2,3,4,3,2,3,2,2,4,4
70140078,4,2,1,5,5,5,5,4,5,1,4,1,5,1,5,5,5,3,5,5,4,1,1,5,2,5,5
70140103,4,2,3,5,4,2,4,2,3,4,4,1,2,2,4,5,4,2,3,4,2,3,4,4,1,4,4
70140136,4,3,5,4,1,5,5,3,4,6,1,1,6,1,5,3,1,1,5,5,2,2,4,5,1,4,4
70140141,6,3,4,5,4,2,3,2,4,2,4,1,4,2,5,2,3,1,3,4,2,2,5,5,1,1,1
70140142,6,6,5,5,2,5,5,1,5,6,4,1,4,2,4,1,4,1,5,5,2,4,5,5,5,4,5
70140190,5,4,3,5,6,6,4,1,5,1,5,3,5,5,3,4,5,2,4,5,5,1,5,2,2,5,3
70140229,4,3,6,5,2,4,4,2,4,3,4,2,5,4,5,5,5,1,5,1,2,1,1,1,1,1,1
70140237,3,3,3,3,3,3,3,3,3,4,5,1,3,2,5,5,5,3,3,3,2,3,3,4,2,4,4
70140247,4,3,4,4,3,3,4,3,4,4,5,4,4,4,5,4,4,4,4,4,4,3,3,4,1,3,4
70140248,4,3,4,5,3,2,5,2,4,4,5,3,5,5,4,5,5,5,3,3,3,4,4,3,2,4,4
70140251,5,2,3,5,6,5,5,1,5,6,5,1,5,5,5,5,5,3,4,5,5,2,5,-1,1,4,3
70140281,4,4,4,5,4,4,4,2,3,2,5,2,5,2,4,4,4,4,4,6,2,2,4,2,6,6,2
70140294,3,2,3,3,6,3,4,2,3,6,6,2,4,4,3,4,6,3,3,4,4,2,3,6,2,4,3
70140295,2,4,2,5,2,3,3,2,5,2,2,1,5,3,4,3,4,4,4,4,4,4,2,2,2,4,3
70140357,6,3,4,5,5,3,4,3,5,6,3,1,5,3,3,2,-1,1,4,2,1,2,5,4,1,1,1
70640218,3,4,6,5,3,3,2,3,4,6,5,2,5,4,4,3,4,1,5,5,5,4,2,4,1,5,4
70740007,4,3,4,4,4,4,4,1,5,4,4,1,4,3,4,3,4,4,4,4,4,1,5,4,3,3,3
70740029,6,6,6,3,5,6,5,1,5,6,5,1,5,4,4,3,1,1,5,2,5,4,6,4,1,4,3
70740047,4,3,4,2,3,2,3,3,4,3,2,3,5,2,4,2,4,2,5,4,4,2,4,4,2,3,4
70740079,4,2,3,4,4,2,4,2,6,3,2,1,5,5,4,4,4,4,4,4,4,4,2,4,2,3,4
70740120,4,3,2,3,3,4,4,3,3,3,3,1,4,3,3,3,3,2,4,3,3,3,4,4,2,4,3
70740127,3,2,1,5,4,2,2,1,3,4,3,1,5,5,5,5,5,1,2,4,1,4,5,1,1,1,3
70740128,3,2,2,4,4,4,4,2,3,4,6,1,5,4,4,4,4,2,3,3,2,4,4,1,1,1,2
70740134,6,6,3,4,4,4,4,3,4,2,4,4,5,4,4,4,3,4,4,2,3,5,3,6,2,3,4
70740135,4,3,3,4,4,3,4,4,3,2,4,4,5,4,4,4,4,2,4,3,4,5,3,4,2,4,4
70740171,3,5,4,6,4,6,1,1,5,6,4,1,3,2,4,1,4,2,4,2,6,3,5,5,1,4,3
70740172,5,1,4,5,3,1,5,2,5,4,4,3,5,2,5,3,4,4,4,4,4,5,4,5,1,5,4
70740182,6,6,6,5,3,5,6,5,3,6,5,3,5,1,5,5,6,5,1,6,5,3,6,1,1,6,4
70740186,6,6,6,1,6,3,4,3,6,6,4,4,4,3,5,5,6,3,3,6,3,2,3,6,6,6,6
70740215,4,3,3,4,4,4,5,2,3,2,4,2,4,4,3,4,4,3,3,3,4,2,4,4,2,4,3
70740257,5,2,3,5,4,2,4,1,4,3,4,1,5,2,5,1,1,4,3,2,3,1,2,2,1,4,3
70740266,6,6,4,4,5,2,4,2,4,6,2,1,4,4,5,2,2,1,4,5,6,1,5,4,1,1,1
70740299,5,2,3,4,4,2,2,2,4,2,2,1,4,2,5,2,2,1,5,5,2,4,4,2,1,3,3
70740427,6,6,4,4,4,3,5,2,4,6,4,1,4,4,4,2,2,2,4,4,4,4,4,4,1,2,4
80630371,3,3,3,4,3,4,4,3,4,3,3,2,4,4,3,4,4,4,3,3,2,3,4,4,2,2,3
90300005,5,1,3,5,5,1,5,2,3,1,3,6,4,1,1,5,1,5,2,1,5,4,4,5,2,3,3
90300011,5,6,4,5,4,4,5,4,2,6,4,6,4,3,5,5,3,6,6,6,3,2,2,2,1,4,4
90300012,5,6,4,5,4,4,5,4,2,6,4,6,4,3,5,5,3,6,6,6,3,3,2,2,6,4,4
90300013,6,6,3,5,5,3,4,3,5,6,4,1,5,1,5,2,1,3,4,1,1,3,3,5,6,4,4
90300075,3,3,2,3,3,5,5,3,4,3,4,2,5,4,2,3,3,3,4,1,3,3,5,3,1,2,3
90300088,2,3,4,5,4,2,5,2,4,6,4,1,5,4,5,5,5,5,4,4,3,3,4,4,3,4,4
90300114,2,3,2,4,3,2,4,3,4,2,3,2,5,3,4,4,4,3,4,4,4,2,4,3,2,6,2
90300122,4,2,3,5,3,4,4,5,4,2,5,1,5,3,4,5,4,4,2,3,2,5,3,2,1,3,5
90300138,6,6,6,5,5,6,4,4,4,6,5,4,4,4,5,5,4,4,4,6,6,2,4,2,1,6,2
90300157,6,6,6,4,6,3,5,3,2,6,6,1,5,5,4,4,6,6,6,6,4,3,4,1,1,6,6
90300158,6,6,6,4,6,3,5,2,3,6,3,1,5,5,4,4,6,6,6,3,4,4,6,3,1,2,2
90300161,3,3,4,4,3,3,3,2,3,3,2,3,4,4,4,4,4,4,3,4,2,3,4,2,2,3,2
90300284,4,2,3,5,4,2,4,3,4,6,4,3,5,3,2,4,5,4,4,1,3,1,4,3,2,2,3
90300309,4,6,3,6,6,3,3,3,3,6,4,3,4,3,4,3,4,3,5,4,2,3,4,5,1,4,3
90300331,4,2,2,3,2,1,1,2,3,2,3,1,4,4,3,3,3,3,3,2,4,3,4,2,2,2,4
90300336,4,3,6,5,4,5,3,3,5,6,5,6,6,6,6,5,3,5,4,3,5,3,5,5,1,1,1
90300344,3,2,3,3,4,5,4,3,5,6,3,2,4,4,4,3,6,3,4,4,4,3,2,6,1,3,2
90300345,5,1,4,5,5,2,4,2,5,1,2,1,4,1,4,3,2,2,4,3,2,2,4,5,1,2,3
90300346,5,1,4,5,-1,2,4,2,5,1,2,1,4,1,4,3,2,2,4,3,2,2,4,5,1,2,3
90300367,4,1,3,4,3,3,4,4,4,3,4,1,4,4,4,3,4,3,4,2,2,4,2,3,3,4,4
90300375,4,3,4,5,3,3,3,3,4,3,4,2,4,3,4,2,4,3,4,4,4,2,4,3,1,2,3
90300385,5,6,1,2,3,3,4,2,4,6,5,3,5,4,3,3,4,2,3,6,1,4,6,3,1,1,3
90300423,6,6,6,6,3,6,4,6,4,6,4,3,4,4,4,4,3,6,4,3,6,4,4,4,1,1,3
90300470,3,2,2,4,4,2,2,1,3,1,4,1,4,2,3,2,1,4,3,3,3,3,5,4,1,3,4
90300496,3,6,1,5,4,4,2,1,5,2,4,1,5,3,5,2,6,6,5,1,3,4,4,4,2,4,4
90300555,5,3,3,5,3,3,4,2,4,6,4,3,4,2,4,3,2,4,4,4,4,1,4,4,2,4,4
90300557,6,6,4,4,4,6,4,6,4,6,5,3,4,4,4,3,6,4,4,6,3,4,3,4,6,6,4
90300602,4,3,3,4,3,2,4,3,3,3,4,3,4,4,4,4,3,3,3,3,4,4,4,6,6,3,3
90300795,4,3,2,6,3,4,4,2,5,3,4,3,5,2,4,4,4,4,3,1,2,2,5,4,1,2,3
90300827,6,2,4,2,4,4,4,2,4,6,4,3,5,2,3,4,4,2,5,1,5,1,5,4,2,1,4
90300837,5,2,2,4,3,4,4,2,4,2,4,1,4,4,5,4,4,4,2,2,4,5,4,4,3,4,4
90300838,5,2,2,5,2,5,4,2,5,1,1,1,4,5,4,3,4,2,2,4,1,1,4,4,1,2,3
90300909,5,2,4,5,2,2,4,3,4,4,4,2,4,2,5,3,4,3,2,2,2,2,4,4,2,1,2
90300910,5,2,4,5,2,2,4,3,4,4,4,2,4,2,5,3,4,3,2,2,2,2,4,4,2,1,2
90300943,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,6,3,6,3,3
90300953,5,1,3,3,6,3,4,1,5,1,4,1,3,1,4,2,1,2,4,4,1,3,5,4,1,4,4
90301009,4,2,4,5,2,3,4,2,2,3,4,2,5,2,5,4,5,3,4,2,2,2,4,2,2,4,3
90301010,4,2,4,5,2,3,4,2,2,3,4,2,5,2,4,4,5,3,4,2,2,2,4,2,2,4,3
90301034,6,6,6,4,5,2,4,1,5,6,2,2,4,2,5,2,2,2,5,4,2,2,4,4,1,4,4
90301035,6,6,2,5,3,4,4,2,4,6,4,1,5,2,4,4,4,3,2,1,4,2,4,2,1,1,3
90301060,3,3,3,4,4,3,3,2,4,3,4,2,3,2,3,4,4,3,3,3,3,3,3,3,3,3,3
90301084,4,2,3,4,4,3,2,2,5,2,3,2,4,2,2,2,4,3,4,4,4,2,5,5,1,3,4
90301094,6,6,6,5,5,4,4,5,5,6,5,1,4,3,4,5,4,5,4,4,5,5,6,6,6,6,1
90301125,4,2,2,4,3,4,4,3,5,6,3,2,4,3,4,4,3,3,4,4,6,3,2,4,6,3,3
90301139,4,6,5,4,4,4,4,4,5,3,2,3,4,5,4,4,4,6,2,1,1,2,5,4,4,2,1
90302015,5,3,4,5,3,5,3,3,3,4,5,3,2,2,2,2,3,5,4,5,4,2,2,3,2,3,3
90302016,4,4,4,3,3,4,3,1,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,1,3,2,3
90302017,4,3,4,5,3,4,3,3,3,4,4,3,2,3,2,2,3,5,4,4,4,2,2,3,2,3,2
90302018,5,3,4,5,3,5,3,3,3,3,4,5,3,2,2,2,2,3,4,5,4,2,2,3,2,3,3
90320070,3,4,4,5,5,4,4,3,5,3,4,1,1,3,3,3,2,3,4,4,4,4,6,4,6,4,4
90320178,4,4,4,4,4,2,6,2,4,2,2,1,3,2,4,2,3,2,5,3,3,2,5,5,2,4,3
90320344,4,2,4,4,3,2,4,2,4,1,5,2,4,5,4,2,4,4,4,4,2,2,5,4,1,4,2
90320350,3,3,3,5,4,2,3,3,4,6,4,3,4,2,5,3,3,5,4,5,2,4,4,4,2,4,5
90320365,4,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,3
90320388,5,3,2,5,4,3,3,2,2,4,4,1,4,6,4,4,4,2,5,3,1,2,5,2,2,2,2
90320450,3,3,3,5,3,5,5,3,3,6,5,1,5,5,5,5,5,3,3,5,3,2,4,6,6,6,3
90320560,5,6,5,6,5,6,4,1,5,1,1,1,3,1,3,3,1,1,5,5,3,1,1,5,1,5,4
90320623,4,1,2,5,1,1,5,3,4,3,4,1,5,4,5,5,1,3,5,4,1,1,5,5,1,4,2
90320643,4,2,3,3,4,2,4,2,4,6,2,1,4,2,4,2,2,2,4,4,3,4,4,4,2,4,3
90320647,3,3,3,4,3,5,5,3,5,3,4,2,3,4,4,2,3,4,2,4,3,4,4,4,1,4,4
90320660,5,3,3,3,2,3,5,2,2,3,3,2,5,3,5,5,5,4,2,1,3,-1,1,3,3,4,3
90320676,2,4,2,6,2,5,5,2,3,6,4,1,6,2,4,4,2,2,4,4,2,5,4,5,2,4,2
90320677,5,1,2,4,5,3,4,1,5,6,4,1,5,3,5,1,1,3,5,4,6,2,5,4,1,4,3
90320680,5,1,4,5,5,1,5,1,4,-1,2,1,4,3,2,2,2,2,5,5,3,1,5,4,1,4,3
90320689,4,3,4,4,4,2,2,2,4,4,4,1,4,2,5,3,4,4,4,4,2,4,2,2,2,4,3
90320692,4,1,4,5,3,5,4,1,4,6,2,1,2,2,5,5,3,4,5,1,5,1,5,5,1,4,4
90320693,5,2,3,4,2,2,4,2,2,2,5,3,5,5,4,2,3,4,4,5,3,2,4,4,1,5,4
90320700,4,2,3,4,3,2,4,3,4,2,5,1,5,5,4,4,1,2,5,4,4,4,4,4,1,4,3
90320710,6,6,6,4,5,5,4,1,5,6,4,1,2,-1,1,3,2,2,4,3,4,4,6,5,6,2,4
90320713,5,2,3,3,2,4,4,2,4,3,4,2,5,3,4,4,3,2,4,4,3,2,5,1,4,3,3
90320748,5,5,3,5,1,5,5,2,5,6,5,1,4,3,4,3,4,1,5,4,5,1,1,5,1,3,5
90320760,6,6,4,6,6,4,4,2,4,6,2,6,6,6,6,3,6,2,4,4,3,2,4,4,6,3,4
90320770,5,2,4,5,6,5,6,1,3,6,2,1,4,3,3,5,6,2,4,4,4,2,1,5,1,3,3
90320828,6,6,3,6,6,4,4,3,3,6,3,6,6,6,6,3,6,3,6,4,3,6,6,4,6,3,3
90320845,4,3,3,4,4,5,4,3,4,3,4,3,3,3,4,4,3,3,4,2,2,2,4,4,1,3,3
90320850,4,2,4,4,4,2,4,2,4,6,4,1,4,2,4,2,2,2,4,4,2,2,4,4,1,4,2
90321032,6,6,6,4,3,6,4,3,5,6,5,4,4,3,4,3,3,4,4,3,3,4,4,3,1,4,4
90321063,4,2,3,4,3,2,5,2,4,6,4,2,4,2,3,3,3,2,4,4,2,4,4,2,1,4,2
90321110,3,1,1,6,5,3,1,1,5,1,3,1,4,1,5,3,1,2,4,4,4,2,4,5,1,5,5
90321111,4,2,3,4,3,3,4,2,4,3,3,1,4,3,3,2,2,1,5,2,4,2,5,3,2,3,4
90321235,3,3,4,5,4,3,2,2,4,2,4,3,2,4,4,3,3,4,4,4,2,2,5,3,2,4,3
90321290,3,3,6,5,3,2,5,3,3,6,4,2,5,4,4,4,4,2,2,2,4,2,4,2,2,4,3
90321321,5,1,3,5,4,2,3,1,5,1,4,1,1,1,5,1,1,1,5,5,2,1,5,5,1,5,5
90321322,5,1,3,5,4,2,3,1,5,1,4,1,1,1,5,1,1,1,5,5,2,1,5,5,1,5,5
90321326,3,1,3,4,4,4,1,1,5,1,1,1,1,2,5,1,1,1,5,5,5,4,1,5,1,5,5
92460013,3,2,6,6,2,5,5,1,4,6,2,2,5,4,4,3,4,3,4,4,4,2,4,4,2,6,6
92460014,4,2,3,5,3,3,5,1,5,6,4,2,5,2,5,4,5,2,4,1,2,5,5,2,1,4,1
92460049,4,2,2,4,2,4,4,2,2,6,3,6,6,6,6,3,6,3,4,4,4,3,4,3,4,4,3
92460083,6,1,3,6,6,5,5,1,6,6,6,1,5,6,6,6,6,6,6,6,6,6,6,2,3,6,6
92460117,3,1,2,2,2,5,4,1,6,2,2,2,4,3,5,3,2,2,5,3,3,3,5,2,1,1,3
92460119,3,2,3,4,4,4,3,2,4,4,4,2,4,3,4,3,6,3,2,6,2,2,2,3,2,6,4
92460121,4,1,5,4,4,2,5,3,3,5,5,4,3,3,4,5,6,6,6,6,3,2,3,2,1,1,3
92460123,5,2,5,5,3,2,5,1,3,1,4,1,5,1,5,1,4,2,5,2,2,2,5,5,2,3,5
92460171,4,4,5,5,2,4,3,2,-1,-1,4,1,4,2,4,2,4,2,4,2,3,2,5,3,2,2,2
92460172,4,4,3,4,2,4,3,2,4,-1,4,1,4,2,4,2,4,2,4,3,4,4,4,4,1,2,2
92460177,6,6,3,6,2,6,4,2,4,2,2,1,5,5,4,4,4,5,3,3,5,4,5,3,6,3,5
92460263,4,3,4,5,2,4,4,4,4,4,5,2,4,3,4,4,4,3,4,4,3,4,4,3,2,2,4
92460281,5,2,3,2,1,5,5,5,2,6,5,4,5,5,4,5,5,6,6,6,6,4,4,2,2,1,1
92460282,4,1,3,4,1,3,4,4,1,6,6,4,5,5,3,5,5,5,1,1,3,4,5,2,1,6,6
92460355,2,2,2,3,2,4,4,3,4,6,3,2,4,4,4,3,3,6,6,6,4,3,4,3,3,1,4
92460361,3,3,3,4,3,5,4,3,3,2,5,3,4,3,4,4,2,2,4,3,3,1,3,4,3,6,6
92460391,3,3,2,2,2,4,2,4,4,2,5,2,5,3,3,3,3,2,2,1,3,3,5,2,2,2,2
92460392,3,3,2,2,2,4,2,4,4,2,5,2,5,3,3,3,3,2,2,1,3,3,5,2,2,2,2
92460438,4,2,3,6,4,5,4,1,5,6,4,1,4,2,4,4,4,3,3,6,3,2,4,1,1,6,3
92460449,4,3,2,4,4,2,4,2,5,2,3,2,2,2,5,3,3,2,5,4,4,4,5,1,1,2,3
92460601,6,6,2,6,6,5,5,1,6,3,4,2,5,5,2,4,5,1,5,6,4,1,5,1,5,3,3
92460602,3,3,2,4,2,5,5,2,4,5,3,1,4,2,4,4,6,2,1,1,4,2,1,3,2,1,2
92460612,4,6,6,4,6,5,5,5,6,5,5,1,4,6,4,3,5,4,3,3,5,1,6,3,1,6,6
92460615,1,4,4,3,3,5,3,1,3,3,4,2,4,3,3,4,4,2,4,5,5,2,5,4,4,3,3
92460616,3,1,1,5,3,5,4,1,3,1,4,2,5,3,3,3,1,3,5,3,5,5,3,4,3,5,5
92460638,2,2,2,3,2,4,4,2,5,6,2,1,5,3,4,3,1,2,1,2,3,4,1,4,2,5,4
92460665,3,5,1,5,5,5,5,1,4,3,3,1,5,1,5,4,4,3,3,2,3,2,5,1,2,1,3
92460717,6,6,4,4,4,4,3,3,2,6,4,3,4,4,4,3,2,3,2,1,2,4,6,2,4,2,3
92460719,4,3,2,2,2,5,4,2,4,4,5,4,5,2,4,2,4,3,4,4,1,1,5,3,1,1,1
92460779,6,6,4,5,3,4,4,5,4,6,3,2,4,2,4,4,2,2,5,4,4,2,4,4,2,4,4
92460819,6,6,6,3,6,3,3,2,5,6,4,1,3,2,4,3,6,2,6,6,4,3,4,2,1,1,1
95240035,3,2,2,4,3,5,5,3,3,6,5,6,5,5,3,5,5,5,5,5,5,5,5,2,5,1,4
95240036,5,2,5,3,5,2,5,3,3,3,5,6,5,5,3,5,5,5,2,3,5,5,5,3,5,2,2
95240129,4,3,2,5,6,6,5,2,5,2,4,1,5,1,2,2,3,2,3,2,2,4,5,3,1,1,3
95240137,4,6,2,5,2,5,5,5,5,6,6,6,5,5,6,5,5,5,5,5,5,5,5,2,2,2,5
95240138,5,6,6,5,5,5,5,6,6,6,6,6,6,5,6,6,6,6,6,6,5,6,5,5,6,6,6
95240219,2,4,4,5,3,3,4,2,2,6,4,3,5,3,4,3,5,4,4,4,4,4,5,3,2,3,4
95240220,2,4,4,5,3,3,4,2,2,6,4,3,5,3,4,3,5,4,4,4,4,4,5,3,2,3,4
95240253,4,1,1,5,1,1,5,2,2,6,6,2,5,3,5,5,6,6,6,6,2,1,6,6,1,6,6
95240283,4,3,6,4,6,5,3,5,5,5,3,4,4,2,2,2,2,3,4,4,-1,2,4,4,5,1,4
95240293,5,-1,4,5,5,5,1,1,5,4,4,1,4,1,4,1,3,1,5,5,1,5,5,5,1,4,3
95240294,5,-1,4,5,5,5,1,1,5,4,4,1,4,1,4,1,3,1,5,5,1,5,5,5,1,4,3
95240296,6,6,5,3,5,6,4,1,5,4,5,5,5,4,4,1,5,5,5,5,1,1,5,2,1,1,3
95240344,5,4,6,4,3,3,5,4,3,5,5,5,5,4,3,5,5,3,4,6,4,1,5,6,3,6,4
95240363,5,4,3,5,2,2,3,2,4,6,4,1,4,3,4,2,4,2,4,4,3,2,5,4,2,2,4
95240420,3,3,3,4,4,5,5,3,4,3,3,3,4,3,3,3,3,2,5,4,2,3,5,5,2,5,4
95240423,4,1,3,5,5,1,1,1,4,6,4,1,5,1,5,4,2,4,4,4,4,2,5,5,2,2,4
95240424,4,4,4,4,3,4,5,1,4,6,5,4,2,4,4,3,4,2,4,4,4,2,5,5,1,1,1
95240431,3,3,4,4,3,5,4,3,4,3,4,1,4,3,4,4,3,4,4,3,4,2,4,3,1,3,2
95240439,1,1,1,6,3,5,5,5,1,6,5,2,5,5,5,5,5,1,6,6,2,2,4,1,2,1,6
95240444,2,2,2,5,4,4,4,1,4,2,4,2,5,1,4,2,6,3,4,3,4,2,5,4,1,2,3
95240547,2,4,2,5,4,5,4,1,4,2,4,1,5,3,2,4,2,2,4,1,3,2,4,4,1,1,3
95240554,2,5,3,5,3,5,5,1,6,5,5,1,5,3,5,5,1,1,5,4,2,3,5,5,1,1,4
95240585,6,6,6,3,4,3,4,3,4,6,3,6,3,3,3,6,6,2,4,4,4,4,4,2,6,3,4
95240586,6,6,6,6,4,4,4,2,4,6,6,1,6,6,6,6,2,2,4,4,4,2,2,4,1,3,4
95240597,4,3,3,3,3,3,3,3,5,3,3,2,3,3,3,3,3,4,3,3,3,3,6,4,6,6,3
95240643,6,6,4,3,5,4,4,2,4,6,5,3,4,3,4,4,4,5,4,3,3,3,4,2,2,4,4
95240671,4,1,3,4,2,3,5,3,4,6,3,2,5,2,4,3,3,2,4,4,4,4,4,4,2,2,2
95240673,4,1,3,3,4,1,4,2,3,2,2,3,4,4,3,2,2,2,4,4,4,3,4,3,2,3,3
95240679,3,2,1,2,3,4,5,4,3,2,1,2,3,5,4,3,2,1,2,1,2,3,4,5,4,3,2
95240835,4,3,3,6,6,3,3,3,3,6,6,6,6,6,6,6,6,3,3,6,6,6,6,6,6,6,6
95240891,4,3,4,5,4,4,4,3,4,3,4,2,5,-1,4,2,3,2,4,3,4,2,4,6,3,6,2
95240945,3,3,3,5,4,3,3,2,4,3,4,2,5,2,4,3,4,4,3,3,3,3,4,3,2,3,2
95240987,4,2,3,3,3,3,3,3,3,3,4,2,6,6,6,3,6,3,4,4,6,3,6,4,6,4,4
95241061,4,3,5,4,5,4,5,3,5,3,4,1,4,3,5,3,3,5,5,3,4,3,5,5,3,3,4
95241099,3,3,3,3,3,3,4,2,3,6,2,6,6,6,6,2,6,1,4,5,4,3,4,3,2,3,3
95241108,4,4,4,5,4,3,4,1,5,6,4,1,5,3,5,4,4,4,1,6,4,3,1,2,1,4,4
96040078,5,5,6,5,6,5,5,3,4,6,5,1,5,5,5,5,5,6,6,1,5,2,4,2,1,1,3
96040108,1,6,6,5,1,5,5,4,6,5,3,1,4,2,5,5,5,5,1,6,5,5,5,2,1,6,6
96040136,2,3,3,4,3,4,4,2,3,3,4,2,4,3,4,3,3,3,3,2,2,5,2,2,2,2,2
96040213,4,2,3,4,3,4,5,3,4,2,4,5,5,4,4,4,3,2,4,3,4,4,4,6,2,4,4
96040214,4,2,3,4,2,4,5,3,4,2,4,5,5,5,3,5,4,3,2,3,4,4,3,6,2,4,4
96040311,6,6,5,3,4,5,5,6,6,6,5,1,5,2,5,6,4,1,5,1,3,5,5,2,1,3,5
96040355,4,4,2,3,4,3,3,1,4,1,2,1,3,2,4,4,4,3,4,4,2,1,5,4,1,4,4
96040363,3,3,3,3,5,5,5,1,2,6,4,1,5,5,1,4,4,3,5,6,1,1,5,4,1,6,5
96040369,5,1,3,4,3,2,4,4,5,3,3,2,4,3,2,3,3,3,4,4,4,2,5,5,1,4,4
96040370,5,1,3,4,3,2,4,4,5,3,3,2,4,3,2,3,3,3,4,4,4,2,5,5,1,4,4
96040381,2,4,4,5,2,5,2,1,4,4,2,1,4,1,5,3,4,1,5,5,5,2,5,5,5,5,3
96040382,2,4,4,5,2,5,2,1,5,2,2,1,4,1,5,3,4,1,5,5,5,2,5,5,5,5,3
96040427,5,2,4,4,4,4,4,2,3,6,3,2,4,3,4,4,4,2,4,3,3,3,4,4,2,3,3
96040433,3,4,2,5,3,4,4,3,3,6,4,1,5,4,5,4,2,2,4,4,4,4,4,4,1,4,3
96040452,3,3,4,5,5,1,2,2,5,1,2,2,5,3,5,2,1,5,5,5,5,1,5,2,2,4,2
96040493,5,2,1,4,5,5,4,5,5,1,5,5,5,2,3,1,3,1,5,1,1,1,5,5,2,2,4
96040496,4,3,2,5,6,5,4,1,4,6,5,1,5,5,4,5,5,1,5,3,6,1,5,2,1,1,1
96040515,3,6,3,4,6,5,5,3,4,3,5,3,4,3,3,3,4,3,3,3,3,4,4,3,1,6,3
96040531,3,3,3,3,3,5,5,3,4,4,4,4,5,5,3,3,3,3,3,3,4,4,4,4,3,3,3
96040537,4,6,4,6,6,5,5,2,6,6,5,2,5,6,6,4,4,3,3,3,6,2,4,6,2,6,6
96040538,5,3,5,3,3,5,5,3,6,6,5,2,5,5,3,5,6,4,3,6,4,1,1,1,1,1,1
90320844,-1,-1,-1,-1,4,4,4,2,4,-1,4,1,-1,-1,-1,2,-1,3,4,2,2,2,4,4,1,3,3
95240328,-1,-1,4,4,4,3,3,2,4,4,2,2,4,2,4,2,2,2,4,4,4,2,2,3,2,3,3
90300068,-1,-1,-1,-1,-1,-1,4,3,5,-1,3,2,4,4,4,4,3,3,4,4,4,4,4,4,2,2,3
70130597,-1,-1,-1,-1,-1,6,4,6,4,-1,-1,6,4,6,4,5,4,4,4,6,4,-1,6,4,6,4,4
70130633,-1,-1,5,5,5,4,2,2,5,6,4,2,1,3,5,1,2,1,5,5,4,2,5,3,1,2,1
54421128,-1,-1,3,-1,3,-1,4,3,3,-1,4,2,-1,-1,-1,4,4,1,4,3,4,3,6,3,6,6,6
54421279,-1,6,4,2,3,5,5,1,6,6,5,1,5,3,5,2,2,1,5,5,1,1,5,5,4,1,1
54200542,-1,-1,-1,3,3,3,3,3,3,3,3,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3
54440142,-1,-1,-1,-1,4,-1,4,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,4,-1,-1,4,-1,-1,-1
42280346,-1,-1,-1,6,-1,-1,-1,1,-1,-1,2,-1,-1,-1,-1,2,-1,3,4,3,4,2,6,4,3,6,6
42340159,-1,-1,-1,-1,5,-1,-1,-1,4,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5
30860447,-1,3,4,3,4,4,4,2,4,-1,5,2,5,3,3,5,6,5,4,3,5,5,-1,5,6,3,5
